"","X","bug_status","resolution","bug_id","creation_ts","reporter","reporter_org","reporter_group","bug_severity","votes","assigned_to","assigned_to_org","assigned_to_group","delta_ts","short_desc","priority","qa_contact","everconfirmed","component_id","outcome","logical_outcome"
"336",72472,"RESOLVED","INVALID",776676,"2012-07-23 13:16:05",94,"drew.ca","other","normal",0,1,NA,NA,"2012-09-04 06:30:29","Dynamically-loaded pages aren't included in debugger's source selector","--",NA,TRUE,1333,"not_fixed",FALSE
"337",72473,"RESOLVED","INVALID",799942,"2012-10-10 07:16:19",94,"drew.ca","other","normal",0,1,NA,NA,"2012-10-12 18:22:47","URL text in awesomebar should not be grey","--",NA,TRUE,294,"not_fixed",FALSE
"338",72474,"RESOLVED","INVALID",308482,"2005-09-14 06:55:56",216473,"duality.ca","other","critical",0,1,NA,NA,"2005-09-16 12:43:57","High CPU / memory leak over short period of time on scrubs cast pages","--",NA,FALSE,279,"not_fixed",FALSE
"339",72475,"RESOLVED","INVALID",462052,"2008-10-28 14:53:57",24230,"eire.ca","other","major",0,1,NA,NA,"2008-10-28 16:00:26","all searches saved to system.log","--",NA,FALSE,376,"not_fixed",FALSE
"340",72476,"RESOLVED","INVALID",684498,"2011-09-03 06:52:31",72520,"green-light.ca","other","normal",0,1,NA,NA,"2011-09-03 07:29:44","Sync with broken password, eats all the bandwidth","--",NA,FALSE,279,"not_fixed",FALSE
"341",72477,"RESOLVED","INVALID",249316,"2004-06-30 17:51:06",144637,"hdsb.ca","other","blocker",0,13548,NA,NA,"2004-06-30 18:00:15","incorrectly renders W3C xhtml 1.0/CSS validated pages","--",NA,FALSE,279,"not_fixed",FALSE
"342",72478,"RESOLVED","INVALID",245071,"2004-05-29 19:41:10",135776,"lockie.ca","other","normal",0,13548,NA,NA,"2006-08-27 05:17:15","""Tools/Themes"" shows Firefox default but ""Tools/Options/Themes"" shows a blank line","--",NA,FALSE,278,"not_fixed",FALSE
"343",72479,"RESOLVED","INVALID",524376,"2009-10-25 12:17:13",361023,"loudpipe.ca","other","minor",0,1,NA,NA,"2009-10-26 12:15:21","Error report on start up, every time. Sometimes repeats - see below.","--",NA,FALSE,279,"not_fixed",FALSE
"344",72480,"RESOLVED","INVALID",820142,"2012-12-10 14:08:59",458242,"matchen.ca","other","normal",0,1,NA,NA,"2012-12-30 04:15:42","""10"" is appended to the bottom of all messages I send","--",NA,FALSE,573,"not_fixed",FALSE
"345",72481,"RESOLVED","INVALID",317331,"2005-11-21 12:10:56",225354,"novalynx.ca","other","major",0,1,NA,NA,"2005-11-23 11:26:05","1.0.7 installs fine, all OK excepts sites will not load, twirly wheel says loading and that is it","--",NA,FALSE,279,"not_fixed",FALSE
"346",72482,"RESOLVED","INVALID",311087,"2005-10-04 10:58:14",15348,"peterjanes.ca","other","minor",0,1,NA,NA,"2005-10-04 11:45:27","SVG in data: URIs inserted by JavaScript prompt to download","--",NA,TRUE,279,"not_fixed",FALSE
"347",72483,"RESOLVED","INVALID",341657,"2006-06-15 11:49:35",125774,"pkts.ca","other","normal",0,1,NA,NA,"2006-06-15 11:57:01","Styles cause link's clickable region to shrink to almost nothing.","--",NA,FALSE,279,"not_fixed",FALSE
"348",72484,"RESOLVED","INVALID",442548,"2008-06-29 06:38:09",316374,"qubits.ca","other","critical",2,1,NA,NA,"2009-11-15 22:56:19","Firefox 3.0 crashes Lotus Notes 8","--",NA,FALSE,279,"not_fixed",FALSE
"349",72485,"RESOLVED","INVALID",335015,"2006-04-21 16:22:54",229013,"salar.ca","other","trivial",0,1,NA,NA,"2006-04-22 01:15:29","keyboard cursor unwantedly shows up.","--",NA,FALSE,409,"not_fixed",FALSE
"350",72486,"RESOLVED","INVALID",358403,"2006-10-27 10:05:06",38936,"softwaredevelopment.ca","other","normal",0,1,NA,NA,"2008-08-13 12:14:59","Session restore: loading wrong content for frames","--",NA,TRUE,624,"not_fixed",FALSE
"351",72487,"RESOLVED","INVALID",471326,"2008-12-28 05:48:47",38936,"softwaredevelopment.ca","other","normal",0,1,NA,NA,"2008-12-28 06:27:55","FF3 regression: flash with wmode opaque obscures dhtml","--",NA,TRUE,279,"not_fixed",FALSE
"352",72488,"RESOLVED","INVALID",360362,"2006-11-11 08:37:20",263519,"spidexweb.ca","other","trivial",0,1,NA,NA,"2006-11-11 09:15:57","button text is drag-able","--",NA,FALSE,279,"not_fixed",FALSE
"353",72489,"RESOLVED","INVALID",321308,"2005-12-22 18:06:32",229475,"steeper.ca","other","normal",0,1,NA,NA,"2005-12-22 20:08:37","takes me to www.miniboxgolf.com instead of www.mini-box.com","--",NA,FALSE,279,"not_fixed",FALSE
"354",72490,"RESOLVED","INVALID",233228,"2004-02-05 17:48:43",126477,"wolfe-gordon.ca","other","critical",0,13548,NA,NA,"2004-02-11 16:49:42","This URL causes Firebird to crash. I have Load Images for the originating website only turned on.","--",NA,FALSE,279,"not_fixed",FALSE
"355",72491,"RESOLVED","INVALID",471300,"2008-12-27 17:41:28",75378,"zajac.ca","other","normal",1,1,NA,NA,"2008-12-27 19:38:53","unquoted font-family names or fragments starting with digits break parsing","--",NA,FALSE,279,"not_fixed",FALSE
"356",86113,"RESOLVED","WONTFIX",374381,"2007-03-18 05:55:35",274588,"umontreal.ca","university","enhancement",2,1,NA,NA,"2009-03-27 14:18:32","Allow choosing from multiple saved sessions to restore","--",NA,TRUE,624,"not_fixed",FALSE
"357",86114,"RESOLVED","WONTFIX",234275,"2004-02-13 23:01:06",94,"drew.ca","other","blocker",1,1,NA,NA,"2009-01-26 00:07:16","Installer crashes on new install of Windows 98 SE (16 colors, 640x480)","--",NA,TRUE,360,"not_fixed",FALSE
"358",86115,"RESOLVED","WONTFIX",247098,"2004-06-16 08:21:03",142230,"dsfm.mb.ca","other","minor",0,13548,NA,NA,"2004-09-25 21:48:54","drop down of a select in a form may be too wide and bring the scrollbar out of the window","--",NA,FALSE,279,"not_fixed",FALSE
"359",86116,"RESOLVED","WONTFIX",705829,"2011-11-28 12:07:53",430511,"foliot.ca","other","normal",0,1,NA,NA,"2011-11-30 20:46:24","<input required> and <input aria-required=""true""> should both provide ""error bubble"" when input is empty","--",NA,FALSE,279,"not_fixed",FALSE
"360",86117,"RESOLVED","WONTFIX",320735,"2005-12-18 12:41:48",229013,"salar.ca","other","critical",0,1,NA,NA,"2006-01-11 08:20:50","Firefox crashes when viewing sites with integrated applets.","--",NA,FALSE,279,"not_fixed",FALSE
"361",89854,"RESOLVED","WORKSFORME",235836,"2004-02-27 08:52:35",128923,"utoronto.ca","university","normal",0,13548,NA,NA,"2004-04-15 14:14:14","Scripted images on ""Google groups"" not displayed by Firefox","--",NA,FALSE,279,"not_fixed",FALSE
"362",89855,"RESOLVED","WORKSFORME",305425,"2005-08-21 11:28:48",6605,"utoronto.ca","university","critical",0,1,NA,NA,"2005-09-18 08:11:27","Crash on printing / print-previewing indicated URL","--",NA,TRUE,279,"not_fixed",FALSE
"363",89856,"RESOLVED","WORKSFORME",295511,"2005-05-25 13:36:01",191498,"uwaterloo.ca","university","critical",1,1,NA,NA,"2011-06-09 14:58:41","crash when middle-click-scrolling an .xml web page [@ nsXBLPrototypeBinding::Init]","--",NA,TRUE,279,"not_fixed",FALSE
"364",89857,"RESOLVED","WORKSFORME",228498,"2003-12-14 15:50:01",122039,"ubc.ca","university","critical",0,13548,NA,NA,"2003-12-17 12:37:33","Crash with Sun JVM 1.4.2_03","--",NA,FALSE,279,"not_fixed",FALSE
"365",89858,"RESOLVED","WORKSFORME",299091,"2005-06-28 21:18:38",181314,"ubc.ca","university","normal",0,1,NA,NA,"2007-05-23 15:08:10","Illegal(?) characters displayed as spaces (UTF-8 encoding)","--",NA,FALSE,279,"not_fixed",FALSE
"366",89859,"RESOLVED","WORKSFORME",309252,"2005-09-19 21:51:57",217166,"ubc.ca","university","normal",0,1,NA,NA,"2005-09-26 21:39:57","[Mac] Scroll wheel does not work","--",NA,FALSE,279,"not_fixed",FALSE
"367",89860,"RESOLVED","WORKSFORME",313831,"2005-10-25 19:23:15",11740,"ubc.ca","university","critical",0,1,NA,NA,"2005-10-25 19:39:29","URL crashes Firefox","--",NA,FALSE,279,"not_fixed",FALSE
"368",89861,"RESOLVED","WORKSFORME",216373,"2003-08-16 10:02:10",108532,"sfu.ca","university","critical",0,13548,NA,NA,"2003-10-20 20:43:45","Default preferences missing, cannot access network.","--",NA,FALSE,279,"not_fixed",FALSE
"369",89862,"RESOLVED","WORKSFORME",234955,"2004-02-19 16:08:47",128378,"ualberta.ca","university","minor",0,13548,NA,NA,"2004-04-27 13:44:05","""the document contains no data"" error pops up when on certain sites with ads","--",NA,FALSE,279,"not_fixed",FALSE
"370",89863,"RESOLVED","WORKSFORME",303605,"2005-08-05 11:28:39",211687,"mcgill.ca","university","normal",0,1,NA,NA,"2005-08-06 01:55:11","iframe height style > 16384px is corrupted","--",NA,FALSE,279,"not_fixed",FALSE
"371",89864,"RESOLVED","WORKSFORME",410151,"2007-12-29 02:07:22",160479,"mcgill.ca","university","normal",0,1,NA,NA,"2010-10-06 12:13:00","Page content does not print (print preview looks OK)","--",NA,FALSE,279,"not_fixed",FALSE
"372",89865,"RESOLVED","WORKSFORME",227116,"2003-11-30 10:58:52",120691,"ucalgary.ca","university","normal",0,13548,NA,NA,"2005-08-28 13:41:59","No tab gets focus if tabbed page with body onunload=nonexistantfunction() is closed","--",NA,TRUE,279,"not_fixed",FALSE
"373",89866,"RESOLVED","WORKSFORME",642360,"2011-03-16 20:05:32",190609,"ucalgary.ca","university","normal",0,1,NA,NA,"2011-03-21 10:36:10","History | Clear Recent History... proposes ""Everything"" as the time range to clear","--",NA,FALSE,277,"not_fixed",FALSE
"374",89867,"RESOLVED","WORKSFORME",296681,"2005-06-05 01:26:00",101540,"uvic.ca","university","normal",0,1,NA,NA,"2005-06-06 12:43:58","The whole browser seized loading the page and any tabbed windows were frozen as well.","--",NA,FALSE,279,"not_fixed",FALSE
"375",89868,"RESOLVED","WORKSFORME",422098,"2008-03-11 07:06:28",178013,"uoguelph.ca","university","normal",0,1,NA,NA,"2011-01-23 09:27:50","mouse scroll focus sticky when firefox dialog opens (cookies)","--",NA,FALSE,279,"not_fixed",FALSE
"376",89869,"RESOLVED","WORKSFORME",371767,"2007-02-26 09:13:39",272794,"yorku.ca","university","trivial",0,1,NA,NA,"2010-04-26 05:40:52","wrong url for Firefox firstrun page","--",NA,FALSE,279,"not_fixed",FALSE
"377",89870,"RESOLVED","WORKSFORME",286952,"2005-03-20 11:10:32",190415,"dal.ca","university","critical",0,13548,NA,NA,"2005-03-21 14:42:52","rendering the electronics page of sears.ca causes a crash","--",NA,FALSE,279,"not_fixed",FALSE
"378",89871,"RESOLVED","WORKSFORME",533076,"2009-12-05 05:00:29",365228,"mun.ca","university","normal",0,1,NA,NA,"2011-08-06 15:39:13","unresponsive Firefox Window with MSVDM ; throbber keeps spinning","--",NA,FALSE,279,"not_fixed",FALSE
"379",89872,"RESOLVED","WORKSFORME",245292,"2004-06-01 19:30:58",140368,"unb.ca","university","enhancement",0,93208,NA,NA,"2004-10-02 21:05:48","open multiple home pages when Firefox starts","--",NA,FALSE,279,"not_fixed",FALSE
"380",89873,"RESOLVED","WORKSFORME",440551,"2008-06-19 14:22:45",293287,"unb.ca","university","major",0,1,NA,NA,"2008-06-19 18:36:38","Privacy tab under ""Tools/Options"" completely inactive","--",NA,FALSE,465,"not_fixed",FALSE
"381",89874,"RESOLVED","WORKSFORME",750954,"2012-05-01 16:24:19",107235,"unb.ca","university","normal",0,8558,NA,NA,"2012-09-04 01:37:18","Regression: Accessibility: Mac OS X's 'speak selected text' speaks contents of text fields, not selected text","--",NA,FALSE,408,"not_fixed",FALSE
"382",89875,"RESOLVED","WORKSFORME",248491,"2004-06-24 07:48:35",47707,"mcmaster.ca","university","normal",0,13548,NA,NA,"2005-04-13 15:19:16","Previewing songs doesn't work","--",NA,FALSE,279,"not_fixed",FALSE
"383",89876,"RESOLVED","WORKSFORME",200151,"2003-04-01 11:08:16",67207,"ryerson.ca","university","normal",0,13548,NA,NA,"2003-04-04 15:02:57","phoenix crashed when I'm generally using the browser (see details)","--",5003,FALSE,279,"not_fixed",FALSE
"384",89877,"RESOLVED","WORKSFORME",494844,"2009-05-25 22:37:00",346830,"unbc.ca","university","normal",0,1,NA,NA,"2010-10-19 13:08:50","Mac OS X Firefox displays ""L"" ""/"" as U+0141","--",NA,FALSE,279,"not_fixed",FALSE
"385",89878,"RESOLVED","WORKSFORME",209311,"2003-06-13 09:31:34",99803,"senecac.on.ca","college","normal",0,13548,NA,NA,"2003-07-19 20:57:55","2000x4000 Background image is not correctly repainted","--",5003,FALSE,279,"not_fixed",FALSE
"386",89879,"RESOLVED","WORKSFORME",209314,"2003-06-13 09:57:11",99803,"senecac.on.ca","college","trivial",7,1,NA,NA,"2008-07-31 02:06:57","back/forward button history items inherit the tooltiptext from the button (""go back/forward one page"")","--",NA,TRUE,277,"not_fixed",FALSE
"387",89880,"RESOLVED","WORKSFORME",363668,"2006-12-12 18:33:01",265520,"senecac.on.ca","college","normal",0,1,NA,NA,"2010-02-11 12:03:23","Selecting all text in a user-modify read-only textbox highlights textarea in previous tab.","--",NA,TRUE,279,"not_fixed",FALSE
"388",89881,"RESOLVED","WORKSFORME",550957,"2010-03-08 11:28:43",375951,"ec.gc.ca","fed_gov","normal",0,1,NA,NA,"2011-01-01 08:46:53","Cannot read articles in the My Oracle Support Knowledgebase","--",NA,FALSE,279,"not_fixed",FALSE
"389",89882,"RESOLVED","WORKSFORME",239355,"2004-04-01 07:00:06",115779,"nrc.gc.ca","fed_gov","normal",0,13548,NA,NA,"2004-04-01 12:00:56","Acronyms coded with the <acronym> tags don't show up (e.g. as tooltips)","--",NA,FALSE,279,"not_fixed",FALSE
"390",89883,"RESOLVED","WORKSFORME",539399,"2010-01-13 02:18:40",369536,"nrc.gc.ca","fed_gov","normal",0,1,NA,NA,"2011-07-28 16:15:10","Main menu remains disabled after exiting ""Customize Toolbars"" dialog.","--",NA,FALSE,275,"not_fixed",FALSE
"391",89884,"RESOLVED","WORKSFORME",267595,"2004-11-03 20:20:50",166064,"ic.gc.ca","fed_gov","trivial",0,138108,NA,NA,"2004-11-03 22:11:34","Typo in help doc: Tabbed Browsing Section (""more then one web page"")","--",NA,FALSE,383,"not_fixed",FALSE
"392",89885,"RESOLVED","WORKSFORME",311541,"2005-10-07 11:12:29",19170,"triumf.ca","other","critical",0,1,NA,NA,"2005-10-07 13:44:10","Firefox crashes when resisizing fonts with Alt+Scroll wheel","--",NA,FALSE,279,"not_fixed",FALSE
"393",89886,"RESOLVED","WORKSFORME",234835,"2004-02-18 16:20:54",13826,"rac.ca","other","normal",0,13548,NA,NA,"2004-04-01 15:57:50","Shockwave installed but doesnt run in firefox","--",NA,FALSE,279,"not_fixed",FALSE
"394",89887,"RESOLVED","WORKSFORME",257043,"2004-08-26 14:04:20",84801,"rac.ca","other","trivial",2,5566,NA,NA,"2005-09-27 16:40:13","switching to another tab during early page load shows old url in address bar when tab is reactivated","--",61809,FALSE,294,"not_fixed",FALSE
"395",89888,"RESOLVED","WORKSFORME",560264,"2010-04-19 11:05:05",213059,"resist.ca","other","normal",0,1,NA,NA,"2010-05-04 12:40:38","Tab selection bar disappears when 2 tabs still left","--",NA,FALSE,386,"not_fixed",FALSE
"396",89889,"RESOLVED","WORKSFORME",299608,"2005-07-04 01:01:36",207367,"alexburke.ca","other","critical",0,1,NA,NA,"2005-07-27 16:49:04","Mozilla and recent Java allow infection of machine with Trojan.ByteVerify at this URL","--",NA,FALSE,465,"not_fixed",FALSE
"397",89890,"RESOLVED","WORKSFORME",265993,"2004-10-25 10:47:54",164206,"gov.ns.ca","other","normal",0,13548,NA,NA,"2004-12-22 21:10:54","Many links on this page do not respond, especially the drop-down list at the top..","--",NA,FALSE,279,"not_fixed",FALSE
"398",89891,"RESOLVED","WORKSFORME",649331,"2011-04-12 07:14:19",412757,"is.ca","other","major",0,1,NA,NA,"2011-04-26 06:37:19","mailto: for gmail when set in basic mode fails with error","--",NA,FALSE,279,"not_fixed",FALSE
"399",89892,"RESOLVED","WORKSFORME",642111,"2011-03-16 06:00:01",122472,"page.ca","other","normal",0,1,NA,NA,"2011-05-23 12:26:00","Web Console messages should scroll into view automatically","--",NA,TRUE,905,"not_fixed",FALSE
"400",89893,"RESOLVED","WORKSFORME",222958,"2003-10-20 07:18:31",116176,"thirdstage.ca","other","normal",0,13548,NA,NA,"2003-10-20 07:53:57","Some drop down boxes don't drop down","--",NA,FALSE,279,"not_fixed",FALSE
"401",89894,"RESOLVED","WORKSFORME",317603,"2005-11-23 11:36:34",135083,"1x9.ca","other","major",0,1,NA,NA,"2007-04-25 15:34:03","Certificate Revocation List (CRL) is not valid.","--",NA,FALSE,465,"not_fixed",FALSE
"402",89895,"RESOLVED","WORKSFORME",441176,"2008-06-22 12:26:52",243092,"agdconsulting.ca","other","minor",0,1,NA,NA,"2010-08-25 11:52:44","Firefox 3 fails unless running on X.org server :0.1","--",NA,FALSE,375,"not_fixed",FALSE
"403",89896,"RESOLVED","WORKSFORME",436000,"2008-05-27 19:04:03",232805,"aqk.ca","other","normal",0,1,NA,NA,"2008-05-28 05:42:14","Animated gifs take the CPU to 100%","--",NA,FALSE,279,"not_fixed",FALSE
"404",89897,"RESOLVED","WORKSFORME",317074,"2005-11-18 18:10:32",116500,"cneufeld.ca","other","normal",1,1,NA,NA,"2007-06-18 10:10:22","CPU spins, apparently due to javascript on page","--",NA,FALSE,279,"not_fixed",FALSE
"405",89898,"RESOLVED","WORKSFORME",290124,"2005-04-12 23:10:10",78008,"desrt.ca","other","normal",0,13548,NA,NA,"2005-04-13 01:49:42","strange scrollbar behaviour when reloading a specific webpage","--",NA,FALSE,279,"not_fixed",FALSE
"406",89899,"RESOLVED","WORKSFORME",302044,"2005-07-25 09:59:17",94,"drew.ca","other","normal",0,1,NA,NA,"2007-01-16 05:35:48","image redraws incorrectly when scrolling, clicking in URL bar","--",NA,FALSE,279,"not_fixed",FALSE
"407",89900,"RESOLVED","WORKSFORME",540679,"2010-01-19 12:03:24",94,"drew.ca","other","normal",0,1,NA,NA,"2010-12-03 11:25:31","Tabs opened in background draw incorrect page until all background tabs are done loading","--",NA,TRUE,715,"not_fixed",FALSE
"408",89901,"RESOLVED","WORKSFORME",317681,"2005-11-24 06:57:38",225698,"edreams.ca","other","normal",0,1,NA,NA,"2006-02-01 12:46:56","Certain crash after reading an article on this site.","--",NA,FALSE,279,"not_fixed",FALSE
"409",89902,"RESOLVED","WORKSFORME",179693,"2002-11-12 04:47:46",24230,"eire.ca","other","normal",0,13548,NA,NA,"2004-03-27 07:33:12","Can't save images from 'Page Info'","--",5003,FALSE,279,"not_fixed",FALSE
"410",89903,"RESOLVED","WORKSFORME",195744,"2003-03-03 08:57:50",24230,"eire.ca","other","critical",0,13548,NA,NA,"2003-05-27 06:07:21","Trapping onkeydown event crashes Phoenix","--",5003,TRUE,279,"not_fixed",FALSE
"411",89904,"RESOLVED","WORKSFORME",196043,"2003-03-05 08:06:25",24230,"eire.ca","other","critical",0,13548,NA,NA,"2003-03-05 09:27:11","Phoenix crashes when trying to view this Bugzilla attachment (image)","--",5003,FALSE,279,"not_fixed",FALSE
"412",89905,"RESOLVED","WORKSFORME",207226,"2003-05-27 06:59:30",24230,"eire.ca","other","critical",0,13548,NA,NA,"2006-11-28 09:29:12","DDE: strange behaviour with new ""mozilla firebird"" registry entries","--",5003,FALSE,279,"not_fixed",FALSE
"413",89906,"RESOLVED","WORKSFORME",215992,"2003-08-12 18:07:41",24230,"eire.ca","other","normal",0,13548,NA,NA,"2003-08-12 21:50:41","sidebar state not being saved at shutdown","--",5003,FALSE,279,"not_fixed",FALSE
"414",89907,"RESOLVED","WORKSFORME",540001,"2010-01-15 11:24:07",40562,"emax.ca","other","normal",0,1,NA,NA,"2011-03-15 12:33:20","Newly saved bookmarks folder empty","--",NA,FALSE,277,"not_fixed",FALSE
"415",89908,"RESOLVED","WORKSFORME",506428,"2009-07-24 21:47:35",352924,"endirect.qc.ca","other","normal",0,1,NA,NA,"2011-04-20 18:25:59","download.cnet.com - with cookies disabled, uses one core to 100% (slow/freeze/hang) and the window closes after some time","--",NA,TRUE,279,"not_fixed",FALSE
"416",89909,"RESOLVED","WORKSFORME",223278,"2003-10-22 12:16:32",116873,"flbsd.mb.ca","other","major",0,13548,NA,NA,"2004-03-29 07:54:13","java applets don't start, displays I need a java plugin","--",NA,FALSE,279,"not_fixed",FALSE
"417",89910,"RESOLVED","WORKSFORME",415710,"2008-02-04 17:59:11",299564,"gbrauen.ca","other","normal",0,1,NA,NA,"2008-02-05 16:29:12","SVG embed size limited to display size","--",NA,FALSE,279,"not_fixed",FALSE
"418",89911,"RESOLVED","WORKSFORME",325736,"2006-02-03 04:49:10",233987,"intertelecom.ca","other","normal",0,1,NA,NA,"2007-08-28 17:30:11","One banner that is covered by menus never shows","--",NA,FALSE,279,"not_fixed",FALSE
"419",89912,"RESOLVED","WORKSFORME",483460,"2009-03-14 19:15:04",325242,"jgoguen.ca","other","critical",0,1,NA,NA,"2010-07-07 16:14:04","Shiretoko crashes when starting if /proc/version can't be read","--",NA,FALSE,279,"not_fixed",FALSE
"420",89913,"RESOLVED","WORKSFORME",262568,"2004-10-02 04:31:25",159811,"jrickards.ca","other","critical",0,5566,NA,NA,"2004-10-02 08:11:11","If FF open when previewing page from Dreamweaver, FF crashes: if FF not open, preview works fine","--",96067,FALSE,381,"not_fixed",FALSE
"421",89914,"RESOLVED","WORKSFORME",431638,"2008-05-01 00:54:10",308636,"leemail.ca","other","major",0,1,NA,NA,"2009-12-24 11:17:28","Firefox performance degrades using Google Spreadsheets","--",NA,FALSE,279,"not_fixed",FALSE
"422",89915,"RESOLVED","WORKSFORME",253552,"2004-07-29 08:28:04",135776,"lockie.ca","other","enhancement",0,13548,NA,NA,"2004-07-29 08:36:16","filename of download package","--",NA,FALSE,279,"not_fixed",FALSE
"423",89916,"RESOLVED","WORKSFORME",255434,"2004-08-12 15:47:09",135776,"lockie.ca","other","critical",2,1,NA,NA,"2007-04-02 18:33:09","/usr/local/firefox/run-mozilla.sh: line 423: 18662 Segmentation fault      ""$prog"" ${1+""$@""}","--",NA,FALSE,279,"not_fixed",FALSE
"424",89917,"RESOLVED","WORKSFORME",278765,"2005-01-17 14:52:34",8843,"mdarwin.ca","other","normal",0,13548,NA,NA,"2005-09-28 15:58:02","layout gets messed up (moves up by a few pixels) when clicking on one of the buttons","--",NA,FALSE,279,"not_fixed",FALSE
"425",89918,"RESOLVED","WORKSFORME",317070,"2005-11-18 16:52:09",225044,"musis.ca","other","normal",0,1,NA,NA,"2005-11-21 12:45:45","No scrolling bars do not appear (both vertical and horizontal)","--",NA,FALSE,375,"not_fixed",FALSE
"426",89919,"RESOLVED","WORKSFORME",300883,"2005-07-15 00:39:05",167279,"notcharles.ca","other","minor",0,1,NA,NA,"2007-11-18 01:42:00","Does not clear all cookies from Livejournal, even when clicking ""Clear cookies"" button","--",NA,FALSE,279,"not_fixed",FALSE
"427",89920,"RESOLVED","WORKSFORME",213705,"2003-07-24 06:23:38",11836,"ocrete.ca","other","critical",0,13548,NA,NA,"2006-01-01 06:28:42","Firebird crashes in gtk_xtbin_resize()","--",NA,FALSE,279,"not_fixed",FALSE
"428",89921,"RESOLVED","WORKSFORME",247633,"2004-06-19 01:44:41",11836,"ocrete.ca","other","critical",0,13548,NA,NA,"2004-06-28 03:50:13","firefox 0.9 crashes on any page with Java applets.","--",NA,FALSE,279,"not_fixed",FALSE
"429",89922,"RESOLVED","WORKSFORME",480075,"2009-02-24 19:48:06",339302,"peacecafe.ca","other","critical",0,1,NA,NA,"2009-02-24 20:02:16","Mac Safari website's features page slows/freezes FF 3.1","--",NA,FALSE,279,"not_fixed",FALSE
"430",89923,"RESOLVED","WORKSFORME",250658,"2004-07-09 13:07:03",146213,"peaceworks.ca","other","normal",0,5566,NA,NA,"2005-09-27 18:15:15","autocomplete pop-up generates mouse out event, even though mouse doesn't move","--",61809,FALSE,294,"not_fixed",FALSE
"431",89924,"RESOLVED","WORKSFORME",295356,"2005-05-24 09:34:02",202454,"personaldigital.ca","other","critical",0,1,NA,NA,"2005-05-24 12:19:57","Home page blinks rapidly as if in perpetual reload mode.","--",NA,FALSE,279,"not_fixed",FALSE
"432",89925,"RESOLVED","WORKSFORME",209450,"2003-06-15 00:08:40",15348,"peterjanes.ca","other","normal",3,13548,NA,NA,"2005-12-11 07:14:55","Flash plugin is not registered in Linux Firefox","--",NA,TRUE,279,"not_fixed",FALSE
"433",89926,"RESOLVED","WORKSFORME",370474,"2007-02-14 23:24:30",15348,"peterjanes.ca","other","normal",0,1,NA,NA,"2008-08-16 20:01:28","Crash on restart when sessionstore.js is too large (more than 128K)","--",NA,TRUE,624,"not_fixed",FALSE
"434",89927,"RESOLVED","WORKSFORME",433458,"2008-05-13 00:05:39",146008,"phox.ca","other","normal",0,1,NA,NA,"2010-11-10 09:38:55","FF3 executed javascript functions for no apparent reason","--",NA,FALSE,279,"not_fixed",FALSE
"435",89928,"RESOLVED","WORKSFORME",294949,"2005-05-20 10:34:52",191260,"schultzter.ca","other","normal",1,1,NA,NA,"2005-10-16 09:57:58","sorting bookmarks menu causes first folder to disappear","--",NA,FALSE,277,"not_fixed",FALSE
"436",89929,"RESOLVED","WORKSFORME",219886,"2003-09-21 10:53:07",113020,"scorpiorising.ca","other","normal",0,13548,NA,NA,"2004-02-03 16:13:13","Firebird ""exit"" on certain for submissions","--",NA,FALSE,279,"not_fixed",FALSE
"437",89930,"RESOLVED","WORKSFORME",223923,"2003-10-27 23:41:04",113020,"scorpiorising.ca","other","critical",0,13548,NA,NA,"2004-03-08 13:34:43","random crashing while navigating freshmeat.net","--",NA,FALSE,279,"not_fixed",FALSE
"438",89931,"RESOLVED","WORKSFORME",494463,"2009-05-22 12:03:45",346639,"str.ca","other","normal",0,1,NA,NA,"2010-03-22 15:45:12","window.addEvent is undefined","--",NA,FALSE,715,"not_fixed",FALSE
"439",89932,"RESOLVED","WORKSFORME",660722,"2011-05-30 17:43:51",356667,"sunnybrook.ca","other","normal",0,1,NA,NA,"2011-06-01 02:08:19","Trying to run Java Console","--",NA,FALSE,279,"not_fixed",FALSE
"440",89933,"RESOLVED","WORKSFORME",250368,"2004-07-08 07:49:27",145926,"takemefishing.ca","other","normal",0,13548,NA,NA,"2005-04-05 20:01:54","Not showing Google AdSense correctly","--",NA,FALSE,279,"not_fixed",FALSE
"441",89934,"RESOLVED","WORKSFORME",255647,"2004-08-14 19:42:24",145926,"takemefishing.ca","other","critical",0,13548,NA,NA,"2005-04-11 13:59:51","Some links within IPS version 2.0 boards cause Firefox to freeze and crash.","--",NA,FALSE,279,"not_fixed",FALSE
"442",89935,"RESOLVED","WORKSFORME",600021,"2010-09-27 14:36:57",395216,"willrose.ca","other","normal",0,1,NA,NA,"2011-03-11 15:35:57","Add-on doorhanger does not reappear consistently on Mozilla add-ons site","--",NA,FALSE,279,"not_fixed",FALSE
"443",107192,"UNCONFIRMED","",625223,"2011-01-12 16:11:34",11740,"ubc.ca","university","normal",0,1,NA,NA,"2011-05-14 21:29:54","""firefox -browser <url>"" does not open the <url>","--",NA,FALSE,279,"pending",FALSE
"444",107193,"UNCONFIRMED","",813220,"2012-11-19 10:14:06",440145,"sfu.ca","university","normal",0,1,NA,NA,"2012-11-20 08:18:32","Icon disappears when I close ""customize toolbars"" dialog.","--",NA,FALSE,275,"pending",FALSE
